"h [mm]","w [mm]","Freq [GHz]","re(Zo(Port_In)) []","im(Zo(Port_In)) []","dB(S(Port_In,Port_In)) []","dB(S(Port_Out,Port_In)) []"
0.5,0.05,10.234,75.9276465083139,-0.460907211767145,-11.1224777261919,-2.38720064950937
0.5,0.05,10.272,75.9268472023731,-0.458749158793946,-11.1297728706101,-2.39526188576166
0.5,0.05,10.31,75.9260488880672,-0.456606523240163,-11.1372522989964,-2.40331932258498
0.5,0.05,10.348,75.925251531938,-0.454479139979286,-11.144915358413,-2.41137319662191
0.5,0.05,10.386,75.9244551010375,-0.452366846246328,-11.1527614050715,-2.41942374286346
0.5,0.05,10.424,75.9236595629182,-0.45026948159713,-11.1607898040951,-2.42747119461126
0.5,0.05,10.462,75.9228648856249,-0.44818688786839,-11.1689999292855,-2.43551578344116
0.5,0.05,10.5,75.9220710376851,-0.446118909138597,-11.1773911628905,-2.44355773916839
0.5,0.05,10.538,75.9212779881008,-0.444065391689701,-11.1859628953755,-2.45159728981414
0.5,0.05,10.576,75.92048570634,-0.442026183969617,-11.1947145251958,-2.45963466157352
0.5,0.05,10.614,75.9196941623283,-0.440001136555293,-11.2036454585728,-2.46767007878499
0.5,0.05,10.652,75.9189033264409,-0.437990102116814,-11.2127551092715,-2.47570376390109
0.5,0.05,10.69,75.9181131694944,-0.435992935381945,-11.2220428983798,-2.48373593746061
0.5,0.05,10.728,75.9173236627397,-0.434009493101511,-11.2315082540912,-2.49176681806198
0.5,0.05,10.766,75.9165347778535,-0.432039634015411,-11.2411506114886,-2.49979662233804
0.5,0.05,10.804,75.9157464869316,-0.430083218819477,-11.2509694123297,-2.50782556493209
0.5,0.05,10.842,75.9149587624812,-0.428140110132619,-11.260964104836,-2.51585385847516
0.5,0.05,10.88,75.9141715774138,-0.426210172465004,-11.2711341434817,-2.52388171356451
0.5,0.05,10.918,75.9133849050384,-0.424293272186612,-11.2814789887859,-2.53190933874338
0.5,0.05,10.956,75.9125987190544,-0.42238927749643,-11.2919981071057,-2.5399369404819
0.5,0.05,10.994,75.911812993545,-0.420498058392419,-11.3026909704316,-2.54796472315916
0.5,0.05,11.032,75.9110277029705,-0.418619486641867,-11.313557056184,-2.55599288904642
0.5,0.05,11.07,75.9102428221622,-0.416753435752314,-11.324595847012,-2.56402163829143
0.5,0.05,11.108,75.9094583263156,-0.414899780943232,-11.3358068305927,-2.57205116890387
0.5,0.05,11.146,75.9086741909845,-0.413058399118007,-11.3471894994335,-2.58008167674185
0.5,0.05,11.184,75.907890392075,-0.411229168836649,-11.3587433506741,-2.58811335549941
0.5,0.05,11.222,75.9071069058392,-0.409411970288905,-11.3704678858917,-2.5961463966951
0.5,0.05,11.26,75.9063237088697,-0.407606685267919,-11.3823626109057,-2.60418098966159
0.5,0.05,11.298,75.905540778094,-0.405813197144423,-11.3944270355855,-2.61221732153611
0.5,0.05,11.336,75.9047580907683,-0.404031390841355,-11.406660673658,-2.62025557725209
0.5,0.05,11.374,75.9039756244726,-0.402261152808981,-11.4190630425173,-2.62829593953146
0.5,0.05,11.412,75.9031933571051,-0.400502371000539,-11.4316336630352,-2.63633858887813
0.5,0.05,11.45,75.902411266877,-0.398754934848242,-11.4443720593728,-2.64438370357214
0.5,0.05,11.488,75.9016293323072,-0.397018735239785,-11.457277758793,-2.6524314596648
0.5,0.05,11.526,75.9008475322172,-0.395293664495318,-11.4703502914743,-2.66048203097473
0.5,0.05,11.564,75.9000658457264,-0.393579616344736,-11.4835891903252,-2.66853558908455
0.5,0.05,11.602,75.8992842522469,-0.391876485905583,-11.4969939908002,-2.67659230333855
0.5,0.05,11.64,75.8985027314789,-0.390184169661096,-11.5105642307155,-2.68465234084108
0.5,0.05,11.678,75.897721263406,-0.388502565438939,-11.5242994500667,-2.69271586645571
0.5,0.05,11.716,75.8969398282906,-0.386831572390108,-11.5381991908464,-2.70078304280513
0.5,0.05,11.754,75.8961584066693,-0.385171090968305,-11.552262996863,-2.70885403027181
0.5,0.05,11.792,75.8953769793485,-0.383521022909786,-11.5664904135601,-2.71692898699931
0.5,0.05,11.83,75.8945955274001,-0.381881271213367,-11.5808809878361,-2.7250080688944
0.5,0.05,11.868,75.8938140321572,-0.38025174012093,-11.5954342678651,-2.73309142962968
0.5,0.05,11.906,75.8930324752101,-0.378632335098305,-11.6101498029178,-2.741179220647
0.5,0.05,11.944,75.8922508384019,-0.377022962816419,-11.6250271431832,-2.74927159116145
0.5,0.05,11.982,75.8914691038246,-0.375423531132806,-11.6400658395902,-2.75736868816594
0.5,0.05,12.02,75.8906872538153,-0.373833949073464,-11.6552654436304,-2.76547065643644
0.5,0.05,12.058,75.889905270952,-0.372254126815065,-11.6706255071807,-2.77357763853776
0.5,0.05,12.096,75.8891231380502,-0.370683975667398,-11.6861455823263,-2.78168977482991
0.5,0.05,12.134,75.8883408381588,-0.369123408056203,-11.7018252211844,-2.78980720347496
0.5,0.05,12.172,75.8875583545568,-0.367572337506321,-11.717663975727,-2.79793006044451
0.5,0.05,12.21,75.8867756707493,-0.366030678624993,-11.7336613976056,-2.80605847952758
0.5,0.05,12.248,75.8859927704642,-0.364498347085725,-11.7498170379743,-2.81419259233906
0.5,0.05,12.286,75.8852096376489,-0.362975259612125,-11.7661304473144,-2.82233252832862
0.5,0.05,12.324,75.8844262564664,-0.361461333962268,-11.7826011752578,-2.83047841479007
0.5,0.05,12.362,75.8836426112926,-0.359956488913249,-11.7992287704119,-2.83863037687115
0.5,0.05,12.4,75.8828586867125,-0.358460644245944,-11.8160127801828,-2.84678853758383
0.5,0.05,12.438,75.8820744675172,-0.356973720730179,-11.8329527505999,-2.8549530178149
0.5,0.05,12.476,75.8812899387007,-0.355495640109973,-11.8500482261395,-2.8631239363371
0.5,0.05,12.514,75.8805050854569,-0.354026325089226,-11.8672987495484,-2.87130140982053
0.5,0.05,12.552,75.8797198931763,-0.352565699317501,-11.8847038616676,-2.87948555284444
0.5,0.05,12.59,75.8789343474435,-0.351113687376161,-11.9022631012559,-2.88767647790947
0.5,0.05,12.628,75.8781484340335,-0.349670214764702,-11.9199760048121,-2.89587429545012
0.5,0.05,12.666,75.8773621389096,-0.348235207887307,-11.9378421063988,-2.90407911384762
0.5,0.05,12.704,75.87657544822,-0.346808594039586,-11.9558609374636,-2.91229103944309
0.5,0.05,12.742,75.8757883482954,-0.345390301395738,-11.9740320266623,-2.92051017655099
0.5,0.05,12.78,75.8750008256459,-0.343980258995627,-11.9923548996794,-2.92873662747291
0.5,0.05,12.818,75.8742128669586,-0.342578396732393,-12.0108290790499,-2.93697049251157
0.5,0.05,12.856,75.873424459095,-0.341184645340024,-12.0294540839796,-2.94521186998513
0.5,0.05,12.894,75.872635589088,-0.339798936381282,-12.0482294301652,-2.95346085624178
0.5,0.05,12.932,75.8718462441399,-0.338421202235775,-12.0671546296137,-2.96171754567447
0.5,0.05,12.97,75.8710564116195,-0.337051376088277,-12.0862291904616,-2.96998203073597
0.5,0.05,13.008,75.8702660790596,-0.33568939191715,-12.1054526167925,-2.9782544019541
0.5,0.05,13.046,75.869475234155,-0.334335184483073,-12.1248244084553,-2.98653474794717
0.5,0.05,13.084,75.8686838647598,-0.332988689317887,-12.1443440608805,-2.99482315543964
0.5,0.05,13.122,75.867891958885,-0.331649842713677,-12.1640110648966,-3.00311970927793
0.5,0.05,13.16,75.8670995046966,-0.330318581711925,-12.1838249065451,-3.01142449244641
0.5,0.05,13.198,75.8663064905127,-0.328994844093053,-12.2037850668948,-3.0197375860836
0.5,0.05,13.236,75.8655129048022,-0.327678568365828,-12.2238910218561,-3.02805906949842
0.5,0.05,13.274,75.8647187361816,-0.326369693757357,-12.2441422419927,-3.03638902018674
0.5,0.05,13.312,75.8639239734136,-0.325068160202802,-12.2645381923339,-3.04472751384789
0.5,0.05,13.35,75.8631286054047,-0.323773908335572,-12.2850783321855,-3.05307462440143
0.5,0.05,13.388,75.8623326212032,-0.322486879477553,-12.3057621149391,-3.06143042400397
0.5,0.05,13.426,75.8615360099971,-0.321207015629589,-12.3265889878815,-3.06979498306611
0.5,0.05,13.464,75.8607387611122,-0.319934259461946,-12.3475583920018,-3.07816837026948
0.5,0.05,13.502,75.85994086401,-0.318668554305096,-12.3686697617986,-3.08655065258388
0.5,0.05,13.54,75.8591423082859,-0.317409844140588,-12.3899225250851,-3.09494189528448
0.5,0.05,13.578,75.8583430836672,-0.316158073592105,-12.4113161027939,-3.10334216196907
0.5,0.05,13.616,75.8575431800115,-0.314913187916584,-12.43284990878,-3.11175151457547
0.5,0.05,13.654,75.8567425873043,-0.3136751329955,-12.454523349623,-3.12017001339889
0.5,0.05,13.692,75.8559412956578,-0.312443855326375,-12.4763358244277,-3.12859771710942
0.5,0.05,13.73,75.8551392953086,-0.311219302014343,-12.4982867246242,-3.13703468276946
0.5,0.05,13.768,75.8543365766166,-0.3100014207639,-12.5203754337658,-3.14548096585132
0.5,0.05,13.806,75.8535331300625,-0.308790159870716,-12.5426013273262,-3.15393662025476
0.5,0.05,13.844,75.8527289462466,-0.307585468213623,-12.5649637724953,-3.16240169832455
0.5,0.05,13.882,75.8519240158873,-0.306387295246763,-12.5874621279739,-3.17087625086808
0.5,0.05,13.92,75.8511183298188,-0.305195590991764,-12.6100957437664,-3.17936032717296
0.5,0.05,13.958,75.8503118789902,-0.304010306030183,-12.6328639609728,-3.18785397502464
0.5,0.05,13.996,75.8495046544634,-0.302831391495865,-12.655766111579,-3.196357240724
0.5,0.05,14.034,75.848696647412,-0.301658799067668,-12.6788015182459,-3.20487016910492
0.5,0.05,14.072,75.8478878491193,-0.300492480962167,-12.7019694940971,-3.21339280355193
0.5,0.05,14.11,75.847078250977,-0.299332389926301,-12.7252693425046,-3.22192518601768
0.5,0.05,14.148,75.846267844484,-0.298178479230571,-12.7487003568743,-3.23046735704049
0.5,0.05,14.186,75.8454566212443,-0.2970307026619,-12.7722618204286,-3.23901935576193
0.5,0.05,14.224,75.8446445729663,-0.295889014516924,-12.7959530059891,-3.24758121994414
0.5,0.05,14.262,75.8438316914608,-0.294753369595144,-12.8197731757562,-3.25615298598739
0.5,0.05,14.3,75.8430179686398,-0.293623723192329,-12.843721581089,-3.26473468894735
0.5,0.05,14.338,75.8422033965154,-0.292500031094061,-12.8677974622823,-3.27332636255248
0.5,0.05,14.376,75.841387967198,-0.291382249569181,-12.8920000483429,-3.28192803922126
0.5,0.05,14.414,75.8405716728954,-0.290270335363623,-12.9163285567644,-3.2905397500794
0.5,0.05,14.452,75.839754505911,-0.289164245693977,-12.9407821933004,-3.29916152497701
0.5,0.05,14.49,75.838936458643,-0.28806393824156,-12.9653601517365,-3.30779339250567
0.5,0.05,14.528,75.8381175235831,-0.286969371146216,-12.9900616136605,-3.31643538001542
0.5,0.05,14.566,75.8372976933148,-0.285880503000458,-13.0148857482316,-3.32508751363167
0.5,0.05,14.604,75.8364769605127,-0.284797292843564,-13.0398317119482,-3.33374981827212
0.5,0.05,14.642,75.835655317941,-0.283719700155823,-13.0648986484137,-3.34242231766349
0.5,0.05,14.68,75.8348327584523,-0.282647684852861,-13.0900856881021,-3.35110503435815
0.5,0.05,14.718,75.8340092749866,-0.281581207280023,-13.1153919481211,-3.35979798975084
0.5,0.05,14.756,75.8331848605702,-0.280520228206861,-13.1408165319747,-3.36850120409506
0.5,0.05,14.794,75.8323595083142,-0.279464708821682,-13.1663585293241,-3.3772146965195
0.5,0.05,14.832,75.8315332114139,-0.278414610726273,-13.1920170157478,-3.38593848504442
0.5,0.05,14.87,75.8307059631472,-0.277369895930626,-13.2177910524998,-3.39467258659777
0.5,0.05,14.908,75.8298777568739,-0.276330526847592,-13.2436796862675,-3.40341701703135
0.5,0.05,14.946,75.8290485860343,-0.275296466288031,-13.2696819489276,-3.41217179113679
0.5,0.05,14.984,75.8282184441487,-0.274267677455459,-13.2957968573018,-3.42093692266148
0.5,0.05,15.022,75.8273873248156,-0.273244123941411,-13.3220234129109,-3.42971242432427
0.5,0.05,15.06,75.8265552217114,-0.272225769720357,-13.348360601728,-3.43849830783123
0.5,0.05,15.098,75.8257221285889,-0.271212579144879,-13.3748073939312,-3.44729458389119
0.5,0.05,15.136,75.8248880392767,-0.270204516941022,-13.4013627436548,-3.4561012622311
0.5,0.05,15.174,75.8240529476778,-0.269201548203525,-13.42802558874,-3.46491835161147
0.5,0.05,15.212,75.8232168477692,-0.268203638391412,-13.4547948504857,-3.4737458598415
0.5,0.05,15.25,75.8223797336003,-0.267210753323087,-13.481669433397,-3.48258379379416
0.5,0.05,15.288,75.8215415992926,-0.266222859172244,-13.5086482249347,-3.49143215942116
0.5,0.05,15.326,75.8207024390385,-0.26523992246322,-13.5357300952634,-3.50029096176779
0.5,0.05,15.364,75.8198622471001,-0.264261910066762,-13.5629138969999,-3.50916020498762
0.5,0.05,15.402,75.8190210178089,-0.263288789195702,-13.5901984649606,-3.51803989235706
0.5,0.05,15.44,75.8181787455647,-0.262320527400704,-13.6175826159094,-3.52693002628985
0.5,0.05,15.478,75.8173354248345,-0.261357092566288,-13.6450651483048,-3.53583060835131
0.5,0.05,15.516,75.8164910501519,-0.260398452906389,-13.6726448420481,-3.54474163927259
0.5,0.05,15.554,75.8156456161163,-0.259444576960741,-13.7003204582305,-3.55366311896471
0.5,0.05,15.592,75.8147991173919,-0.258495433590516,-13.7280907388814,-3.56259504653245
0.5,0.05,15.63,75.8139515487069,-0.257550991974687,-13.7559544067166,-3.5715374202882
0.5,0.05,15.668,75.8131029048531,-0.25661122160601,-13.7839101648877,-3.58049023776553
0.5,0.05,15.706,75.8122531806844,-0.255676092287195,-13.8119566967311,-3.58945349573277
0.5,0.05,15.744,75.8114023711167,-0.254745574127298,-13.8400926655188,-3.5984271902064
0.5,0.05,15.782,75.8105504711267,-0.253819637537782,-13.8683167142098,-3.60741131646424
0.5,0.05,15.82,75.8096974757514,-0.252898253229201,-13.8966274652028,-3.61640586905858
0.5,0.05,15.858,75.8088433800873,-0.251981392207218,-13.9250235200897,-3.62541084182917
0.5,0.05,15.896,75.8079881792894,-0.25106902576934,-13.9535034594114,-3.63442622791604
0.5,0.05,15.934,75.8071318685711,-0.250161125501318,-13.9820658424146,-3.64345201977215
0.5,0.05,15.972,75.8062744432027,-0.249257663273679,-14.0107092068109,-3.65248820917604
0.5,0.05,16.01,75.8054158985113,-0.248358611238344,-14.0394320685375,-3.66153478724415
0.5,0.05,16.048,75.8045562298801,-0.247463941825321,-14.0682329215207,-3.67059174444312
0.5,0.05,16.086,75.8036954327471,-0.246573627739286,-14.0971102374413,-3.67965907060197
0.5,0.05,16.124,75.8028335026053,-0.2456876419565,-14.1260624655033,-3.68873675492404
0.5,0.05,16.162,75.8019704350014,-0.244805957721423,-14.1550880322048,-3.69782478599888
0.5,0.05,16.2,75.8011062255353,-0.243928548543633,-14.1841853411129,-3.70692315181397
0.5,0.05,16.238,75.8002408698596,-0.24305538819459,-14.213352772641,-3.71603183976628
0.5,0.05,16.276,75.799374363679,-0.242186450704799,-14.2425886838307,-3.72515083667369
0.5,0.05,16.314,75.7985067027493,-0.241321710360513,-14.2718914081371,-3.73428012878634
0.5,0.05,16.352,75.7976378828774,-0.24046114170085,-14.3012592552181,-3.74341970179779
0.5,0.05,16.39,75.7967678999199,-0.239604719514804,-14.3306905107287,-3.75256954085597
0.5,0.05,16.428,75.7958967497833,-0.238752418838433,-14.3601834361196,-3.76172963057414
0.5,0.05,16.466,75.795024428423,-0.237904214951752,-14.3897362684409,-3.77089995504162
0.5,0.05,16.504,75.7941509318425,-0.237060083376174,-14.4193472201513,-3.78008049783436
0.5,0.05,16.542,75.7932762560935,-0.236219999871533,-14.4490144789329,-3.78927124202545
0.5,0.05,16.58,75.7924003972748,-0.235383940433263,-14.4787362075115,-3.79847217019544
0.5,0.05,16.618,75.7915233515317,-0.234551881290014,-14.508510543484,-3.80768326444255
0.5,0.05,16.656,75.7906451150557,-0.233723798900517,-14.5383355991518,-3.81690450639271
0.5,0.05,16.694,75.7897656840842,-0.23289966995124,-14.5682094613613,-3.82613587720952
0.5,0.05,16.732,75.7888850548993,-0.232079471353661,-14.5981301913522,-3.83537735760397
0.5,0.05,16.77,75.7880032238277,-0.231263180241759,-14.6280958246123,-3.84462892784421
0.5,0.05,16.808,75.7871201872402,-0.230450773969374,-14.6581043707418,-3.85389056776497
0.5,0.05,16.846,75.7862359415511,-0.229642230107797,-14.6881538133253,-3.86316225677698
0.5,0.05,16.884,75.7853504832177,-0.228837526443209,-14.7182421098123,-3.87244397387626
0.5,0.05,16.922,75.7844638087397,-0.228036640974243,-14.7483671914076,-3.88173569765326
0.5,0.05,16.96,75.783575914659,-0.227239551909737,-14.7785269629712,-3.89103740630175
0.5,0.05,16.998,75.7826867975588,-0.226446237666063,-14.8087193029276,-3.90034907762783
0.5,0.05,17.036,75.7817964540634,-0.225656676865049,-14.8389420631866,-3.90967068905854
0.5,0.05,17.074,75.7809048808379,-0.224870848331551,-14.8691930690739,-3.91900221765055
0.5,0.05,17.112,75.7800120745872,-0.224088731091133,-14.8994701192741,-3.92834364009862
0.5,0.05,17.15,75.779118032056,-0.223310304367872,-14.9297709857843,-3.93769493274394
0.5,0.05,17.188,75.7782227500283,-0.222535547582162,-14.960093413881,-3.94705607158234
0.5,0.05,17.226,75.7773262253267,-0.221764440348395,-14.9904351220992,-3.95642703227245
0.5,0.05,17.264,75.7764284548121,-0.220996962472899,-15.0207938022241,-3.96580779014361
0.5,0.05,17.302,75.7755294353834,-0.220233093951809,-15.0511671192976,-3.9751983202038
0.5,0.05,17.34,75.7746291639768,-0.219472814968882,-15.0815527116378,-3.98459859714731
0.5,0.05,17.378,75.7737276375658,-0.21871610589348,-15.1119481908733,-3.99400859536234
0.5,0.05,17.416,75.7728248531603,-0.217962947278483,-15.1423511419933,-4.00342828893856
0.5,0.05,17.454,75.7719208078064,-0.217213319858278,-15.1727591234118,-4.01285765167442
0.5,0.05,17.492,75.771015498586,-0.2164672045467,-15.203169667049,-4.02229665708442
0.5,0.05,17.53,75.7701089226164,-0.215724582435124,-15.2335802784289,-4.03174527840626
0.5,0.05,17.568,75.7692010770501,-0.214985434790518,-15.2639884367935,-4.0412034886078
0.5,0.05,17.606,75.7682919590739,-0.214249743053459,-15.2943915952347,-4.05067126039404
0.5,0.05,17.644,75.767381565909,-0.213517488836264,-15.3247871808445,-4.06014856621383
0.5,0.05,17.682,75.7664698948104,-0.212788653921121,-15.3551725948832,-4.06963537826661
0.5,0.05,17.72,75.7655569430667,-0.212063220258212,-15.3855452129671,-4.07913166850891
0.5,0.05,17.758,75.7646427079993,-0.211341169963948,-15.4159023852748,-4.08863740866085
0.5,0.05,17.796,75.7637271869627,-0.210622485319037,-15.4462414367745,-4.09815257021244
0.5,0.05,17.834,75.7628103773435,-0.209907148766864,-15.4765596674711,-4.10767712442979
0.5,0.05,17.872,75.7618922765604,-0.209195142911554,-15.5068543526743,-4.11721104236131
0.5,0.05,17.91,75.7609728820638,-0.208486450516477,-15.5371227432883,-4.12675429484363
0.5,0.05,17.948,75.7600521913355,-0.207781054502241,-15.5673620661234,-4.13630685250757
0.5,0.05,17.986,75.7591302018881,-0.207078937945181,-15.5975695242297,-4.14586868578388
0.5,0.05,18.024,75.758206911265,-0.206380084075714,-15.6277422972539,-4.155439764909
0.5,0.05,18.062,75.7572823170398,-0.205684476276486,-15.6578775418191,-4.16502005993063
0.5,0.05,18.1,75.7563564168162,-0.204992098081085,-15.6879723919285,-4.17460954071318
0.5,0.05,18.138,75.7554292082275,-0.204302933171961,-15.7180239593933,-4.1842081769432
0.5,0.05,18.176,75.7545006889363,-0.203616965379371,-15.7480293342851,-4.19381593813469
0.5,0.05,18.214,75.7535708566342,-0.202934178679376,-15.7779855854128,-4.2034327936342
0.5,0.05,18.252,75.7526397090416,-0.202254557192434,-15.8078897608256,-4.21305871262605
0.5,0.05,18.29,75.7517072439073,-0.201578085182029,-15.8377388883412,-4.22269366413722
0.5,0.05,18.328,75.7507734590082,-0.200904747052875,-15.8675299761001,-4.2323376170423
0.5,0.05,18.366,75.749838352149,-0.200234527349662,-15.8972600131468,-4.24199054006829
0.5,0.05,18.404,75.7489019211617,-0.199567410755451,-15.9269259700366,-4.25165240179933
0.5,0.05,18.442,75.7479641639059,-0.198903382090281,-15.9565247994709,-4.26132317068125
0.5,0.05,18.48,75.7470250782677,-0.198242426309641,-15.9860534369583,-4.27100281502619
0.5,0.05,18.518,75.7460846621602,-0.197584528503178,-16.0155088015043,-4.28069130301697
0.5,0.05,18.556,75.7451429135226,-0.196929673893217,-16.044887796328,-4.2903886027115
0.5,0.05,18.594,75.7441998303202,-0.196277847833371,-16.0741873096071,-4.300094682047
0.5,0.05,18.632,75.7432554105444,-0.195629035807199,-16.1034042152511,-4.30980950884416
